season,round,race_name,circuit,driver,team,grid,position,points,status
2017,3,Bahrain Grand Prix,bahrain,wehrlein,Sauber,13,11,0.0,+1 Lap
2017,3,Bahrain Grand Prix,bahrain,kvyat,Toro Rosso,11,12,0.0,+1 Lap
2017,3,Bahrain Grand Prix,bahrain,jolyon_palmer,Renault,10,13,0.0,+1 Lap
2017,3,Bahrain Grand Prix,bahrain,alonso,McLaren,15,14,0.0,Power Unit
2017,3,Bahrain Grand Prix,bahrain,ericsson,Sauber,19,\N,0.0,Gearbox
2017,3,Bahrain Grand Prix,bahrain,sainz,Toro Rosso,16,\N,0.0,Collision
2017,3,Bahrain Grand Prix,bahrain,stroll,Williams,12,\N,0.0,Collision
2017,3,Bahrain Grand Prix,bahrain,max_verstappen,Red Bull,6,\N,0.0,Brakes
2017,3,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,20,\N,0.0,Electrical
2017,3,Bahrain Grand Prix,bahrain,vandoorne,McLaren,17,\N,0.0,Power Unit
2017,4,Russian Grand Prix,sochi,bottas,Mercedes,3,1,25.0,Finished
2017,4,Russian Grand Prix,sochi,vettel,Ferrari,1,2,18.0,Finished
2017,4,Russian Grand Prix,sochi,raikkonen,Ferrari,2,3,15.0,Finished
2017,4,Russian Grand Prix,sochi,hamilton,Mercedes,4,4,12.0,Finished
2017,4,Russian Grand Prix,sochi,max_verstappen,Red Bull,7,5,10.0,Finished
2017,4,Russian Grand Prix,sochi,perez,Force India,9,6,8.0,Finished
2017,4,Russian Grand Prix,sochi,ocon,Force India,10,7,6.0,Finished
2017,4,Russian Grand Prix,sochi,hulkenberg,Renault,8,8,4.0,Finished
2017,4,Russian Grand Prix,sochi,massa,Williams,6,9,2.0,+1 Lap
2017,4,Russian Grand Prix,sochi,sainz,Toro Rosso,14,10,1.0,+1 Lap
2017,4,Russian Grand Prix,sochi,stroll,Williams,11,11,0.0,+1 Lap
2017,4,Russian Grand Prix,sochi,kvyat,Toro Rosso,12,12,0.0,+1 Lap
2017,4,Russian Grand Prix,sochi,kevin_magnussen,Haas F1 Team,13,13,0.0,+1 Lap
2017,4,Russian Grand Prix,sochi,vandoorne,McLaren,20,14,0.0,+1 Lap
2017,4,Russian Grand Prix,sochi,ericsson,Sauber,18,15,0.0,+1 Lap
2017,4,Russian Grand Prix,sochi,wehrlein,Sauber,17,16,0.0,+2 Laps
2017,4,Russian Grand Prix,sochi,ricciardo,Red Bull,5,\N,0.0,Brakes
2017,4,Russian Grand Prix,sochi,jolyon_palmer,Renault,16,\N,0.0,Collision
2017,4,Russian Grand Prix,sochi,grosjean,Haas F1 Team,19,\N,0.0,Collision
2017,4,Russian Grand Prix,sochi,alonso,McLaren,15,\N,0.0,Power Unit
2017,5,Spanish Grand Prix,catalunya,hamilton,Mercedes,1,1,25.0,Finished
2017,5,Spanish Grand Prix,catalunya,vettel,Ferrari,2,2,18.0,Finished
2017,5,Spanish Grand Prix,catalunya,ricciardo,Red Bull,6,3,15.0,Finished
2017,5,Spanish Grand Prix,catalunya,perez,Force India,8,4,12.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,ocon,Force India,10,5,10.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,hulkenberg,Renault,13,6,8.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,sainz,Toro Rosso,12,7,6.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,wehrlein,Sauber,15,8,4.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,kvyat,Toro Rosso,19,9,2.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,grosjean,Haas F1 Team,14,10,1.0,+1 Lap
2017,5,Spanish Grand Prix,catalunya,ericsson,Sauber,16,11,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,alonso,McLaren,7,12,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,massa,Williams,9,13,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,11,14,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,jolyon_palmer,Renault,17,15,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,stroll,Williams,18,16,0.0,+2 Laps
2017,5,Spanish Grand Prix,catalunya,bottas,Mercedes,3,\N,0.0,Power Unit
2017,5,Spanish Grand Prix,catalunya,vandoorne,McLaren,20,\N,0.0,Collision
2017,5,Spanish Grand Prix,catalunya,max_verstappen,Red Bull,5,\N,0.0,Collision damage
2017,5,Spanish Grand Prix,catalunya,raikkonen,Ferrari,4,\N,0.0,Collision damage
2017,6,Monaco Grand Prix,monaco,vettel,Ferrari,2,1,25.0,Finished
2017,6,Monaco Grand Prix,monaco,raikkonen,Ferrari,1,2,18.0,Finished
2017,6,Monaco Grand Prix,monaco,ricciardo,Red Bull,5,3,15.0,Finished
2017,6,Monaco Grand Prix,monaco,bottas,Mercedes,3,4,12.0,Finished
2017,6,Monaco Grand Prix,monaco,max_verstappen,Red Bull,4,5,10.0,Finished
2017,6,Monaco Grand Prix,monaco,sainz,Toro Rosso,6,6,8.0,Finished
2017,6,Monaco Grand Prix,monaco,hamilton,Mercedes,13,7,6.0,Finished
2017,6,Monaco Grand Prix,monaco,grosjean,Haas F1 Team,8,8,4.0,Finished
2017,6,Monaco Grand Prix,monaco,massa,Williams,14,9,2.0,Finished
2017,6,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,11,10,1.0,Finished
2017,6,Monaco Grand Prix,monaco,jolyon_palmer,Renault,16,11,0.0,Finished
2017,6,Monaco Grand Prix,monaco,ocon,Force India,15,12,0.0,Finished
2017,6,Monaco Grand Prix,monaco,perez,Force India,7,13,0.0,Finished
2017,6,Monaco Grand Prix,monaco,kvyat,Toro Rosso,9,14,0.0,Collision damage
2017,6,Monaco Grand Prix,monaco,stroll,Williams,17,15,0.0,Brakes
2017,6,Monaco Grand Prix,monaco,vandoorne,McLaren,12,\N,0.0,Accident
2017,6,Monaco Grand Prix,monaco,ericsson,Sauber,19,\N,0.0,Accident
2017,6,Monaco Grand Prix,monaco,button,McLaren,20,\N,0.0,Collision damage
2017,6,Monaco Grand Prix,monaco,wehrlein,Sauber,18,\N,0.0,Collision
2017,6,Monaco Grand Prix,monaco,hulkenberg,Renault,10,\N,0.0,Gearbox
2017,7,Canadian Grand Prix,villeneuve,hamilton,Mercedes,1,1,25.0,Finished
2017,7,Canadian Grand Prix,villeneuve,bottas,Mercedes,3,2,18.0,Finished
2017,7,Canadian Grand Prix,villeneuve,ricciardo,Red Bull,6,3,15.0,Finished
2017,7,Canadian Grand Prix,villeneuve,vettel,Ferrari,2,4,12.0,Finished
2017,7,Canadian Grand Prix,villeneuve,perez,Force India,8,5,10.0,Finished
2017,7,Canadian Grand Prix,villeneuve,ocon,Force India,9,6,8.0,Finished
2017,7,Canadian Grand Prix,villeneuve,raikkonen,Ferrari,4,7,6.0,Finished
2017,7,Canadian Grand Prix,villeneuve,hulkenberg,Renault,10,8,4.0,Finished
2017,7,Canadian Grand Prix,villeneuve,stroll,Williams,17,9,2.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,grosjean,Haas F1 Team,14,10,1.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,jolyon_palmer,Renault,15,11,0.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,18,12,0.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,ericsson,Sauber,19,13,0.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,vandoorne,McLaren,16,14,0.0,+1 Lap
2017,7,Canadian Grand Prix,villeneuve,wehrlein,Sauber,20,15,0.0,+2 Laps
2017,7,Canadian Grand Prix,villeneuve,alonso,McLaren,12,16,0.0,Power Unit
2017,7,Canadian Grand Prix,villeneuve,kvyat,Toro Rosso,11,\N,0.0,Power Unit
2017,7,Canadian Grand Prix,villeneuve,max_verstappen,Red Bull,5,\N,0.0,Electrical
2017,7,Canadian Grand Prix,villeneuve,massa,Williams,7,\N,0.0,Collision
2017,7,Canadian Grand Prix,villeneuve,sainz,Toro Rosso,13,\N,0.0,Collision
2017,8,Azerbaijan Grand Prix,baku,ricciardo,Red Bull,10,1,25.0,Finished
2017,8,Azerbaijan Grand Prix,baku,bottas,Mercedes,2,2,18.0,Finished
2017,8,Azerbaijan Grand Prix,baku,stroll,Williams,8,3,15.0,Finished
2017,8,Azerbaijan Grand Prix,baku,vettel,Ferrari,4,4,12.0,Finished
2017,8,Azerbaijan Grand Prix,baku,hamilton,Mercedes,1,5,10.0,Finished
2017,8,Azerbaijan Grand Prix,baku,ocon,Force India,7,6,8.0,Finished
2017,8,Azerbaijan Grand Prix,baku,kevin_magnussen,Haas F1 Team,12,7,6.0,Finished
2017,8,Azerbaijan Grand Prix,baku,sainz,Toro Rosso,15,8,4.0,Finished
2017,8,Azerbaijan Grand Prix,baku,alonso,McLaren,19,9,2.0,Finished
2017,8,Azerbaijan Grand Prix,baku,wehrlein,Sauber,14,10,1.0,Finished
2017,8,Azerbaijan Grand Prix,baku,ericsson,Sauber,17,11,0.0,Finished
2017,8,Azerbaijan Grand Prix,baku,vandoorne,McLaren,18,12,0.0,Finished
2017,8,Azerbaijan Grand Prix,baku,grosjean,Haas F1 Team,16,13,0.0,+1 Lap
2017,8,Azerbaijan Grand Prix,baku,raikkonen,Ferrari,3,14,0.0,Water pressure
2017,8,Azerbaijan Grand Prix,baku,perez,Force India,6,\N,0.0,Seat
2017,8,Azerbaijan Grand Prix,baku,massa,Williams,9,\N,0.0,Suspension
2017,8,Azerbaijan Grand Prix,baku,hulkenberg,Renault,13,\N,0.0,Accident
2017,8,Azerbaijan Grand Prix,baku,max_verstappen,Red Bull,5,\N,0.0,Oil pressure
2017,8,Azerbaijan Grand Prix,baku,kvyat,Toro Rosso,11,\N,0.0,Battery
2017,8,Azerbaijan Grand Prix,baku,jolyon_palmer,Renault,20,\N,0.0,Power Unit
2011,1,Australian Grand Prix,albert_park,liuzzi,HRT,0,\N,0.0,Did not qualify
2011,1,Australian Grand Prix,albert_park,karthikeyan,HRT,0,\N,0.0,Did not qualify
2011,6,Monaco Grand Prix,monaco,perez,Sauber,0,\N,0.0,Injury
2017,9,Austrian Grand Prix,red_bull_ring,bottas,Mercedes,1,1,25.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,vettel,Ferrari,2,2,18.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,ricciardo,Red Bull,4,3,15.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,hamilton,Mercedes,8,4,12.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,raikkonen,Ferrari,3,5,10.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,grosjean,Haas F1 Team,6,6,8.0,Finished
2017,9,Austrian Grand Prix,red_bull_ring,perez,Force India,7,7,6.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,ocon,Force India,9,8,4.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,massa,Williams,17,9,2.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,stroll,Williams,18,10,1.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,jolyon_palmer,Renault,16,11,0.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,vandoorne,McLaren,13,12,0.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,hulkenberg,Renault,11,13,0.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,wehrlein,Sauber,20,14,0.0,+1 Lap
2017,9,Austrian Grand Prix,red_bull_ring,ericsson,Sauber,19,15,0.0,+2 Laps
2017,9,Austrian Grand Prix,red_bull_ring,kvyat,Toro Rosso,14,16,0.0,+3 Laps
2017,9,Austrian Grand Prix,red_bull_ring,sainz,Toro Rosso,10,\N,0.0,Engine
2017,9,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,15,\N,0.0,Hydraulics
2017,9,Austrian Grand Prix,red_bull_ring,alonso,McLaren,12,\N,0.0,Collision damage
2017,9,Austrian Grand Prix,red_bull_ring,max_verstappen,Red Bull,5,\N,0.0,Collision damage
2017,10,British Grand Prix,silverstone,hamilton,Mercedes,1,1,25.0,Finished
2017,10,British Grand Prix,silverstone,bottas,Mercedes,9,2,18.0,Finished
2017,10,British Grand Prix,silverstone,raikkonen,Ferrari,2,3,15.0,Finished
2017,10,British Grand Prix,silverstone,max_verstappen,Red Bull,4,4,12.0,Finished
2017,10,British Grand Prix,silverstone,ricciardo,Red Bull,19,5,10.0,Finished
2017,10,British Grand Prix,silverstone,hulkenberg,Renault,5,6,8.0,Finished
2017,10,British Grand Prix,silverstone,vettel,Ferrari,3,7,6.0,Finished
2017,10,British Grand Prix,silverstone,ocon,Force India,7,8,4.0,+1 Lap
2017,10,British Grand Prix,silverstone,perez,Force India,6,9,2.0,+1 Lap
2017,10,British Grand Prix,silverstone,massa,Williams,14,10,1.0,+1 Lap
2017,10,British Grand Prix,silverstone,vandoorne,McLaren,8,11,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,16,12,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,grosjean,Haas F1 Team,10,13,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,ericsson,Sauber,18,14,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,kvyat,Toro Rosso,12,15,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,stroll,Williams,15,16,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,wehrlein,Sauber,17,17,0.0,+1 Lap
2017,10,British Grand Prix,silverstone,alonso,McLaren,20,\N,0.0,Power Unit
2017,10,British Grand Prix,silverstone,sainz,Toro Rosso,13,\N,0.0,Collision damage
2017,10,British Grand Prix,silverstone,jolyon_palmer,Renault,11,\N,0.0,Hydraulics
2017,11,Hungarian Grand Prix,hungaroring,vettel,Ferrari,1,1,25.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,raikkonen,Ferrari,2,2,18.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,bottas,Mercedes,3,3,15.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,hamilton,Mercedes,4,4,12.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,max_verstappen,Red Bull,5,5,10.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,alonso,McLaren,7,6,8.0,Finished
2017,11,Hungarian Grand Prix,hungaroring,sainz,Toro Rosso,9,7,6.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,perez,Force India,13,8,4.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,ocon,Force India,11,9,2.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,vandoorne,McLaren,8,10,1.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,kvyat,Toro Rosso,16,11,0.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,jolyon_palmer,Renault,10,12,0.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,15,13,0.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,stroll,Williams,17,14,0.0,+1 Lap
2017,11,Hungarian Grand Prix,hungaroring,wehrlein,Sauber,18,15,0.0,+2 Laps
2017,11,Hungarian Grand Prix,hungaroring,ericsson,Sauber,20,16,0.0,+2 Laps
2017,11,Hungarian Grand Prix,hungaroring,hulkenberg,Renault,12,17,0.0,Brakes
2017,11,Hungarian Grand Prix,hungaroring,resta,Williams,19,\N,0.0,Oil leak
2017,11,Hungarian Grand Prix,hungaroring,grosjean,Haas F1 Team,14,\N,0.0,Wheel nut
2017,11,Hungarian Grand Prix,hungaroring,ricciardo,Red Bull,6,\N,0.0,Collision
2017,12,Belgian Grand Prix,spa,hamilton,Mercedes,1,1,25.0,Finished
2017,12,Belgian Grand Prix,spa,vettel,Ferrari,2,2,18.0,Finished
2017,12,Belgian Grand Prix,spa,ricciardo,Red Bull,6,3,15.0,Finished
2017,12,Belgian Grand Prix,spa,raikkonen,Ferrari,4,4,12.0,Finished
2017,12,Belgian Grand Prix,spa,bottas,Mercedes,3,5,10.0,Finished
2017,12,Belgian Grand Prix,spa,hulkenberg,Renault,7,6,8.0,Finished
2017,12,Belgian Grand Prix,spa,grosjean,Haas F1 Team,11,7,6.0,Finished
2017,12,Belgian Grand Prix,spa,massa,Williams,16,8,4.0,Finished
2017,12,Belgian Grand Prix,spa,ocon,Force India,9,9,2.0,Finished
2017,12,Belgian Grand Prix,spa,sainz,Toro Rosso,13,10,1.0,Finished
2017,12,Belgian Grand Prix,spa,stroll,Williams,15,11,0.0,Finished
2017,12,Belgian Grand Prix,spa,kvyat,Toro Rosso,19,12,0.0,Finished
2017,12,Belgian Grand Prix,spa,jolyon_palmer,Renault,14,13,0.0,Finished
2017,12,Belgian Grand Prix,spa,vandoorne,McLaren,20,14,0.0,Finished
2017,12,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,12,15,0.0,Finished
2017,12,Belgian Grand Prix,spa,ericsson,Sauber,17,16,0.0,Finished
2017,12,Belgian Grand Prix,spa,perez,Force India,8,17,0.0,Gearbox
2017,12,Belgian Grand Prix,spa,alonso,McLaren,10,\N,0.0,Engine
2017,12,Belgian Grand Prix,spa,max_verstappen,Red Bull,5,\N,0.0,Engine
2017,12,Belgian Grand Prix,spa,wehrlein,Sauber,18,\N,0.0,Collision
2017,13,Italian Grand Prix,monza,hamilton,Mercedes,1,1,25.0,Finished
2017,13,Italian Grand Prix,monza,bottas,Mercedes,4,2,18.0,Finished
2017,13,Italian Grand Prix,monza,vettel,Ferrari,6,3,15.0,Finished
2017,13,Italian Grand Prix,monza,ricciardo,Red Bull,16,4,12.0,Finished
2017,13,Italian Grand Prix,monza,raikkonen,Ferrari,5,5,10.0,Finished
2017,13,Italian Grand Prix,monza,ocon,Force India,3,6,8.0,Finished
2017,13,Italian Grand Prix,monza,stroll,Williams,2,7,6.0,Finished
2017,13,Italian Grand Prix,monza,massa,Williams,7,8,4.0,Finished
2017,13,Italian Grand Prix,monza,perez,Force India,10,9,2.0,Finished
2017,13,Italian Grand Prix,monza,max_verstappen,Red Bull,13,10,1.0,+1 Lap
2017,13,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,9,11,0.0,+1 Lap
2017,13,Italian Grand Prix,monza,kvyat,Toro Rosso,8,12,0.0,+1 Lap
2017,13,Italian Grand Prix,monza,hulkenberg,Renault,14,13,0.0,+1 Lap
2017,13,Italian Grand Prix,monza,sainz,Toro Rosso,15,14,0.0,+1 Lap
2017,13,Italian Grand Prix,monza,grosjean,Haas F1 Team,20,15,0.0,+1 Lap
2017,13,Italian Grand Prix,monza,wehrlein,Sauber,12,16,0.0,+2 Laps
2017,13,Italian Grand Prix,monza,alonso,McLaren,19,17,0.0,Gearbox
2017,13,Italian Grand Prix,monza,ericsson,Sauber,11,18,0.0,Gearbox
2017,13,Italian Grand Prix,monza,vandoorne,McLaren,18,\N,0.0,Engine
2017,13,Italian Grand Prix,monza,jolyon_palmer,Renault,17,\N,0.0,Engine
2017,14,Singapore Grand Prix,marina_bay,hamilton,Mercedes,5,1,25.0,Finished
2017,14,Singapore Grand Prix,marina_bay,ricciardo,Red Bull,3,2,18.0,Finished
2017,14,Singapore Grand Prix,marina_bay,bottas,Mercedes,6,3,15.0,Finished
2017,14,Singapore Grand Prix,marina_bay,sainz,Toro Rosso,10,4,12.0,Finished
2017,14,Singapore Grand Prix,marina_bay,perez,Force India,12,5,10.0,Finished
2017,14,Singapore Grand Prix,marina_bay,jolyon_palmer,Renault,11,6,8.0,Finished
2017,14,Singapore Grand Prix,marina_bay,vandoorne,McLaren,9,7,6.0,Finished
2017,14,Singapore Grand Prix,marina_bay,stroll,Williams,18,8,4.0,Finished
2017,14,Singapore Grand Prix,marina_bay,grosjean,Haas F1 Team,15,9,2.0,Finished
2017,14,Singapore Grand Prix,marina_bay,ocon,Force India,14,10,1.0,Finished
2017,14,Singapore Grand Prix,marina_bay,massa,Williams,17,11,0.0,Finished
2017,14,Singapore Grand Prix,marina_bay,wehrlein,Sauber,19,12,0.0,+2 Laps
2017,14,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,16,\N,0.0,Engine
2017,14,Singapore Grand Prix,marina_bay,hulkenberg,Renault,7,\N,0.0,Engine
2017,14,Singapore Grand Prix,marina_bay,ericsson,Sauber,20,\N,0.0,Accident
2017,14,Singapore Grand Prix,marina_bay,kvyat,Toro Rosso,13,\N,0.0,Accident
2017,14,Singapore Grand Prix,marina_bay,alonso,McLaren,8,\N,0.0,Collision damage
2017,14,Singapore Grand Prix,marina_bay,vettel,Ferrari,1,\N,0.0,Accident
2017,14,Singapore Grand Prix,marina_bay,max_verstappen,Red Bull,2,\N,0.0,Accident
2017,14,Singapore Grand Prix,marina_bay,raikkonen,Ferrari,4,\N,0.0,Accident
2017,15,Malaysian Grand Prix,sepang,max_verstappen,Red Bull,3,1,25.0,Finished
2017,15,Malaysian Grand Prix,sepang,hamilton,Mercedes,1,2,18.0,Finished
2017,15,Malaysian Grand Prix,sepang,ricciardo,Red Bull,4,3,15.0,Finished
2017,15,Malaysian Grand Prix,sepang,vettel,Ferrari,20,4,12.0,Finished
2017,15,Malaysian Grand Prix,sepang,bottas,Mercedes,5,5,10.0,Finished
2017,15,Malaysian Grand Prix,sepang,perez,Force India,9,6,8.0,Finished
2017,15,Malaysian Grand Prix,sepang,vandoorne,McLaren,7,7,6.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,stroll,Williams,13,8,4.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,massa,Williams,11,9,2.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,ocon,Force India,6,10,1.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,alonso,McLaren,10,11,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,kevin_magnussen,Haas F1 Team,17,12,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,grosjean,Haas F1 Team,16,13,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,gasly,Toro Rosso,15,14,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,jolyon_palmer,Renault,12,15,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,hulkenberg,Renault,8,16,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,wehrlein,Sauber,18,17,0.0,+1 Lap
2017,15,Malaysian Grand Prix,sepang,ericsson,Sauber,19,18,0.0,+2 Laps
2017,15,Malaysian Grand Prix,sepang,sainz,Toro Rosso,14,\N,0.0,Engine
2017,15,Malaysian Grand Prix,sepang,raikkonen,Ferrari,0,\N,0.0,Battery
2017,16,Japanese Grand Prix,suzuka,hamilton,Mercedes,1,1,25.0,Finished
2017,16,Japanese Grand Prix,suzuka,max_verstappen,Red Bull,4,2,18.0,Finished
2017,16,Japanese Grand Prix,suzuka,ricciardo,Red Bull,3,3,15.0,Finished
2017,16,Japanese Grand Prix,suzuka,bottas,Mercedes,6,4,12.0,Finished
2017,16,Japanese Grand Prix,suzuka,raikkonen,Ferrari,10,5,10.0,Finished
2017,16,Japanese Grand Prix,suzuka,ocon,Force India,5,6,8.0,Finished
2017,16,Japanese Grand Prix,suzuka,perez,Force India,7,7,6.0,Finished
2017,16,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,12,8,4.0,Finished
2017,16,Japanese Grand Prix,suzuka,grosjean,Haas F1 Team,13,9,2.0,Finished
2017,16,Japanese Grand Prix,suzuka,massa,Williams,8,10,1.0,+1 Lap
2017,16,Japanese Grand Prix,suzuka,alonso,McLaren,20,11,0.0,+1 Lap
2017,16,Japanese Grand Prix,suzuka,jolyon_palmer,Renault,18,12,0.0,+1 Lap
2017,16,Japanese Grand Prix,suzuka,gasly,Toro Rosso,14,13,0.0,+1 Lap
2017,16,Japanese Grand Prix,suzuka,vandoorne,McLaren,9,14,0.0,+1 Lap
2017,16,Japanese Grand Prix,suzuka,wehrlein,Sauber,17,15,0.0,+2 Laps
2017,16,Japanese Grand Prix,suzuka,stroll,Williams,15,\N,0.0,Wheel
2017,16,Japanese Grand Prix,suzuka,hulkenberg,Renault,11,\N,0.0,Front wing
2017,16,Japanese Grand Prix,suzuka,ericsson,Sauber,16,\N,0.0,Accident
2017,16,Japanese Grand Prix,suzuka,vettel,Ferrari,2,\N,0.0,Spark plugs
2017,16,Japanese Grand Prix,suzuka,sainz,Toro Rosso,19,\N,0.0,Accident
2017,17,United States Grand Prix,americas,hamilton,Mercedes,1,1,25.0,Finished
2017,17,United States Grand Prix,americas,vettel,Ferrari,2,2,18.0,Finished
2017,17,United States Grand Prix,americas,raikkonen,Ferrari,5,3,15.0,Finished
2017,17,United States Grand Prix,americas,max_verstappen,Red Bull,16,4,12.0,Finished
2017,17,United States Grand Prix,americas,bottas,Mercedes,3,5,10.0,Finished
2017,17,United States Grand Prix,americas,ocon,Force India,6,6,8.0,Finished
2017,17,United States Grand Prix,americas,sainz,Renault,7,7,6.0,Finished
2017,17,United States Grand Prix,americas,perez,Force India,9,8,4.0,+1 Lap
2017,17,United States Grand Prix,americas,massa,Williams,10,9,2.0,+1 Lap
2017,17,United States Grand Prix,americas,kvyat,Toro Rosso,11,10,1.0,+1 Lap
2017,17,United States Grand Prix,americas,stroll,Williams,15,11,0.0,+1 Lap
2017,17,United States Grand Prix,americas,vandoorne,McLaren,20,12,0.0,+1 Lap
2017,17,United States Grand Prix,americas,brendon_hartley,Toro Rosso,19,13,0.0,+1 Lap
2017,17,United States Grand Prix,americas,grosjean,Haas F1 Team,12,14,0.0,+1 Lap
2017,17,United States Grand Prix,americas,ericsson,Sauber,13,15,0.0,+1 Lap
2017,17,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,17,16,0.0,+1 Lap
2017,17,United States Grand Prix,americas,alonso,McLaren,8,\N,0.0,Engine
2017,17,United States Grand Prix,americas,ricciardo,Red Bull,4,\N,0.0,Engine
2017,17,United States Grand Prix,americas,wehrlein,Sauber,14,\N,0.0,Collision
2017,17,United States Grand Prix,americas,hulkenberg,Renault,18,\N,0.0,Engine
2017,18,Mexican Grand Prix,rodriguez,max_verstappen,Red Bull,2,1,25.0,Finished
2017,18,Mexican Grand Prix,rodriguez,bottas,Mercedes,4,2,18.0,Finished
2017,18,Mexican Grand Prix,rodriguez,raikkonen,Ferrari,5,3,15.0,Finished
2017,18,Mexican Grand Prix,rodriguez,vettel,Ferrari,1,4,12.0,Finished
2017,18,Mexican Grand Prix,rodriguez,ocon,Force India,6,5,10.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,stroll,Williams,11,6,8.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,perez,Force India,9,7,6.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,14,8,4.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,hamilton,Mercedes,3,9,2.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,alonso,McLaren,18,10,1.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,massa,Williams,10,11,0.0,+1 Lap
2017,18,Mexican Grand Prix,rodriguez,vandoorne,McLaren,19,12,0.0,+1 Lap
